ID;Name_lang;Description_lang;JournalEncounterID;CreatureDisplayInfoID;FileDataID;OrderIndex;UiModelSceneID
3286;Drakonid Monstrosity;;1227;53010;0;1;9
3287;Kyrak;;1227;53005;1044354;0;9
3288;Commander Tharbek;;1228;53689;1044351;0;9
3289;Ironbarb Skyreaver;;1228;55518;0;1;9
3290;Black Iron Guard;;1228;53643;0;2;9
3291;Ragewing Whelp;;1229;53396;0;1;9
3292;Ragewing the Untamed;;1229;53646;1044361;0;9
3300;Warlord Zaela;;1234;54683;1044379;0;9
3324;Zoggosh;;1238;57840;0;1;9
3325;Skulloc;;1238;57836;1044367;0;9
3326;Koramar;;1238;57837;0;2;9
3327;Dreadfang;;1235;56363;0;1;9
3328;Fleshrender Nok'gar;;1235;56351;1044380;0;9
3329;Makogg Emberblade;;1236;56017;0;1;9
3330;Ahri'ok Dugru;;1236;56033;1044340;0;9
3331;Neesa Nox;;1236;56029;0;2;9
3332;Oshir;;1237;55352;1044359;0;9
3333;Archmage Sol;;1208;57193;1044335;0;9
3334;Rukhmar;;1262;59089;1044364;0;9
3347;Rukhran;;967;59007;1044365;0;9
3348;Railmaster Rocketspark;;1138;54096;1044360;0;9
3349;Borka the Brute;;1138;59069;0;1;9
3350;Sunwings;;967;54030;0;1;9
3351;Brackenspore;;1196;58539;1044342;0;65
3360;Witherbark;;1214;56613;1044381;0;9
3361;Earthshaper Telu;;1207;58016;0;1;9
3363;Life Warden Gola;;1207;57022;0;2;9
3364;Xeri'tac;;1209;58398;1044382;0;9
3365;Yalnu;;1210;57231;1044383;0;9
3366;Tarlna the Ageless;;1211;57232;1044371;0;9
3367;Tectus;;1195;54793;1044372;0;9
3369;Kromog;;1162;56214;1044353;0;69
3370;Blackhand;;959;53791;1044378;0;9
3377;Dulhu;;1207;59767;1053563;0;9
3390;Drov the Ruiner;;1291;58260;1044483;0;9
3391;Frenzied Rumbler;;1291;60733;0;1;9
3392;Imperator Mar'gok;;1197;54329;1044349;0;9
3393;Ko'ragh;;1153;54825;1044343;0;9
3394;Cinder Wolf;;1123;53450;0;2;9
3395;Aknor Steelbringer;;1123;53812;0;1;9
3396;Giant Lasher;;1211;60764;0;2;9
3397;Untamed Mandragora;;1211;55767;0;1;9
3398;Aarux;;1142;27683;607633;0;9
3399;Mushlump;;1143;52354;1064178;0;66
3400;Death Speaker Blackthorn;;1146;4644;607584;0;9
3401;Amnennar the Coldbringer;;1141;32610;607537;0;9
3402;Ritual of Bones;;1160;58273;0;1;9
3403;Carrion Worm;;1140;59296;0;1;92
3404;Bonemaw;;1140;59273;1044341;0;92
3406;Nhallish;;1168;59978;1053564;0;9
3407;Mordresh Fire Eye;;433;52739;607718;0;9
3549;Kormrok;;1392;61990;1134504;0;9
3551;Tyrant Velhari;;1394;62479;1134509;0;9
3552;Mannoroth;;1395;62410;1134505;0;9
3553;Kilrogg Deadeye;;1396;62425;1134503;0;9
3606;Shadowfel Warden;;1433;62227;0;2;9
3607;Corrupted Priest of Terokk;;1433;63003;0;3;9
3608;Shadow-Lord Iskar;;1433;61932;1134506;0;9
3609;Illusionary Outcast;;1433;63004;0;4;9
3610;Fel Raven;;1433;62494;0;1;9
3611;Gurtogg Bloodboil;;1432;62826;1134501;0;9
3612;Blademaster Jubei'thos;;1432;62815;0;1;9
3613;Dia Darkwhisper;;1432;63511;0;2;9
3633;Iron Reaver;;1425;61921;1134499;0;9
3634;Hellfire Cannon;;1426;63068;0;1;9
3635;Siegemaster Mar'tak;;1426;63404;1134502;0;9
3644;Supreme Lord Kazzak;;1452;64119;1134508;0;9
3645;Archimonde;;1438;62423;1134497;0;9
3646;Fel Lord Zakuun;;1391;61830;1134498;0;9
3647;Gorefiend;;1372;61913;1134500;0;9
3648;Soulbound Construct;;1427;61925;1134507;0;9
3649;Xhul'horac;;1447;63415;1134510;0;9
3656;Residual Energy;Residual Energy is created whenever a player leaves the Shadow Realm and will fire off either Rings of Destruction or Wakes of Destruction.;1391;64352;0;1;9
3677;Warlord Parjesh;;1480;65114;1410992;0;9
3678;Hatecoil Shellbreaker;;1480;20772;0;1;9
3679;Hatecoil Crestrider;;1480;60790;0;2;9
3693;Serpentrix;;1479;65110;1410978;0;91
3694;Blazing Hydra Spawn;;1479;65145;0;1;91
3695;Arcane Hydra Spawn;;1479;65146;0;2;91
3696;Wrath of Azshara;;1492;66741;1410993;0;9
3700;Ash'Golm;;1468;65155;1410937;0;9
3707;Ymiron, the Fallen King;;1502;65079;1410995;0;65
3721;Harbaron;;1512;67556;1410956;0;65
3733;Lucifron;;1519;13031;1378993;0;9
3734;Magmadar;;1520;10193;1378995;0;9
3735;Gehennas;;1521;13030;1378976;0;9
3736;Garr;;1522;12110;1378975;0;9
3737;Shazzrah;;1523;13032;1379013;0;9
3738;Baron Geddon;;1524;12129;1378966;0;9
3739;Flamewaker Priest;;1525;12030;0;1;9
3740;Sulfuron Harbinger;;1525;13030;1379015;0;9
3741;Golemagg the Incinerator;;1526;11986;1378978;0;9
3742;Majordomo Executus;;1527;12029;1378998;0;9
3743;Flamewaker Healer;;1527;13029;0;1;9
3744;Flamewaker Elite;;1527;12002;0;2;9
3745;Ragnaros;;1528;11121;522261;0;225
3746;Razorgore the Untamed;;1529;10115;1379008;0;9
3747;Vaelastrasz the Corrupt;;1530;13992;1379022;0;9
3748;Broodlord Lashlayer;;1531;14308;1378968;0;9
3749;Firemaw;;1532;6377;1378973;0;9
3750;Ebonroc;;1533;6377;1378971;0;9
3751;Flamegor;;1534;6377;1378974;0;9
3752;Chromaggus;;1535;14367;1378969;0;9
3753;Nefarian;;1536;11380;1379001;0;9
3754;Kurinnaxx;;1537;15742;1385749;0;9
3755;General Rajaxx;;1538;15376;1385734;0;9
3756;Moam;;1539;15392;1385755;0;9
3757;Buru the Gorger;;1540;15654;1385723;0;9
3758;Ayamiss the Hunter;;1541;15431;1385718;0;9
3760;Ossirian the Unscarred;;1542;15432;1385759;0;9
3761;The Prophet Skeram;;1543;15345;1385769;0;9
3762;Battleguard Sartura;;1544;15583;1385720;0;9
3765;Sartura's Royal Guard;;1544;15465;0;1;9
3766;Fankriss the Unyielding;;1545;15743;1385728;0;9
3767;Princess Huhuran;;1546;15739;1385761;0;9
3768;Princess Yauj;;1547;15657;0;2;9
3769;Vem;;1547;15658;0;1;9
3770;Lord Kri;;1547;15656;1390436;0;9
3771;Viscidus;;1548;15686;1385771;0;9
3772;Emperor Vek'lor;;1549;15778;1390437;0;66
3773;Emperor Vek'nilash;;1549;15761;0;1;66
3774;Ouro;;1550;15509;1385760;0;87
3775;C'Thun;;1551;15556;1385726;0;9
3776;Shadikith the Glider;;1552;16053;0;1;9
3777;Hyakiss the Lurker;;1552;15938;0;2;9
3778;Rokad the Ravager;;1552;16054;1385766;0;9
3779;Midnight;;1553;19640;0;1;9
3780;Attumen the Huntsman;;1553;16416;1378965;0;9
3781;Moroes;;1554;16540;1378999;0;9
3782;Maiden of Virtue;;1555;16198;1378997;0;67
3783;The Big Bad Wolf;;1556;17053;1385758;0;9
3784;The Crone;;1556;17550;0;3;9
3785;Romulo;;1556;17067;0;1;9
3786;Julianne;;1556;17068;0;2;9
3787;The Curator;;1557;16958;1379020;0;9
3789;Shade of Aran;;1559;16621;1379012;0;9
3790;Terestian Illhoof;;1560;11343;1379017;0;9
3791;Netherspite;;1561;15363;1379002;0;9
3792;Echo of Medivh;;1562;18720;1385725;0;9
3793;Prince Malchezaar;;1563;19274;1379006;0;9
3794;High King Maulgar;;1564;18649;1378985;0;9
3795;Krosh Firehand;;1564;20194;0;4;9
3796;Kiggler the Crazed;;1564;12472;0;1;9
3797;Blindeye the Seer;;1564;11585;0;2;9
3798;Olm the Summoner;;1564;20195;0;3;9
3799;Gruul the Dragonkiller;;1565;18698;1378982;0;9
3800;Hellfire Channeler;;1566;9865;0;1;9
3801;Magtheridon;;1566;18527;1378996;0;9
3802;Hydross the Unstable;;1567;20162;1385741;0;9
3803;The Lurker Below;;1568;20216;1385768;0;88
3804;Shadow of Leotheras;;1569;20568;0;1;9
3805;Leotheras the Blind;;1569;20514;1385751;0;9
3806;Fathom-Guard Sharkkis;;1570;20671;0;1;9
3807;Fathom-Guard Caribdis;;1570;20672;0;3;9
3808;Fathom-Guard Tidalvess;;1570;20670;0;2;9
3809;Fathom-Lord Karathress;;1570;20662;1385729;0;9
3810;Morogrim Tidewalker;;1571;20739;1385756;0;9
3811;Lady Vashj;;1572;20748;1385750;0;9
3812;Al'ar;;1573;18945;1385712;0;9
3813;Void Reaver;;1574;18951;1385772;0;9
3814;High Astromancer Solarian;;1575;18239;1385739;0;9
3815;Grand Astromancer Capernian;;1576;20237;0;3;9
3816;Lord Sanguinar;;1576;20178;0;2;9
3817;Master Engineer Telonicus;;1576;20177;0;4;9
3818;Kael'thas Sunstrider;;1576;20023;607669;0;9
3819;Thaladred the Darkener;;1576;20236;0;1;9
3820;Rage Winterchill;;1577;17444;1385762;0;9
3821;Anetheron;;1578;21069;1385714;0;9
3822;Kaz'rogal;;1579;17886;1385745;0;9
3823;Azgalor;;1580;18526;1385719;0;9
3824;Archimonde;;1581;20939;1385716;0;9
3825;High Warlord Naj'entus;;1582;21174;1378986;0;9
3826;Supremus;;1583;21145;1379016;0;9
3827;Shade of Akama;;1584;21357;1379011;0;9
3829;Gurtogg Bloodboil;;1586;21443;1378983;0;9
3830;Essence of Anger;;1587;21484;0;2;9
3831;Essence of Desire;;1587;21485;0;1;9
3832;Essence of Suffering;;1587;21483;1385764;0;9
3833;Mother Shahraz;;1588;21252;1379000;0;9
3834;Gathios the Shatterer;;1589;21416;1385743;0;9
3835;Veras Darkshadow;;1589;21418;0;3;9
3836;High Nethermancer Zerevor;;1589;21417;0;1;9
3837;Lady Malande;;1589;21419;0;2;9
3838;Illidan Stormrage;;1590;21135;1378987;0;9
3839;Kalecgos;;1591;23345;1385744;0;9
3840;Sathrovarr the Corruptor;;1591;26628;0;1;9
3841;Brutallus;;1592;22711;1385722;0;9
3842;Felmyst;;1593;22838;1385730;0;9
3843;Lady Sacrolash;;1594;23177;0;1;9
3844;Grand Warlock Alythess;;1594;23334;1390438;0;9
3845;M'uru;;1595;23404;1385757;0;9
3846;Entropius;;1595;23428;0;1;9
3847;Kil'jaeden;;1596;23200;1385746;0;89
3848;Teron Gorefiend;;1585;21262;1379018;0;9
3849;Archavon the Stone Watcher;;1597;26967;1385715;0;64
3850;Emalon the Storm Watcher;;1598;27108;1385727;0;64
3851;Koralon the Flame Watcher;;1599;29524;1385748;0;64
3852;Toravon the Ice Watcher;;1600;31089;1385767;0;65
3853;Anub'Rekhan;;1601;15931;1378964;0;9
3854;Grand Widow Faerlina;;1602;15940;1378980;0;9
3855;Maexxna;;1603;15928;1378994;0;9
3856;Noth the Plaguebringer;;1604;16590;1379004;0;9
3857;Heigan the Unclean;;1605;16309;1378984;0;9
3858;Loatheb;;1606;16110;1378991;0;9
3859;Death Knight Understudy;;1607;16539;0;1;9
3860;Instructor Razuvious;;1607;16582;1378988;0;9
3861;Gothik the Harvester;;1608;16279;1378979;0;9
3862;Lady Blaumeux;;1609;16153;0;2;9
3863;Baron Rivendare;;1609;10729;1385732;0;9
3864;Sir Zeliek;;1609;16154;0;3;9
3865;Thane Korth'azz;;1609;16155;0;1;9
3866;Patchwerk;;1610;16174;1379005;0;9
3867;Grobbulus;;1611;16035;1378981;0;9
3868;Gluth;;1612;16064;1378977;0;9
3869;Thaddius;;1613;16137;1379019;0;64
3870;Sapphiron;;1614;113690;1379010;0;9
3871;Kel'Thuzad;;1615;15945;1378989;0;9
3872;Shadron;;1616;27421;0;2;9
3873;Tenebron;;1616;27082;0;1;9
3874;Vesperon;;1616;27039;0;3;9
3875;Sartharion;;1616;27035;1385765;0;9
3876;Malygos;;1617;26752;1385753;0;9
3877;Acidmaw and Dreadscale;;1618;29815;0;1;9
3878;Gormok the Impaler;;1618;29614;1390440;0;9
3879;Icehowl;;1618;21601;0;2;9
3880;Wilfred Fizzlebang;;1619;29814;0;1;9
3881;Lord Jaraxxus;;1619;29615;1385752;0;9
3883;Shocuul;;1620;29779;0;7;9
3884;Anthar Forgemender;;1620;29767;0;1;9
3885;Serissa Grimdabbler;;1620;29777;0;6;9
3886;Irieth Shadowstep;;1620;29776;0;3;9
3887;Tyrius Duskblade;;1620;29765;0;8;9
3888;Noozle Whizzlestick;;1620;29772;0;5;9
3892;Melador Valestrider;;1620;29780;0;4;9
3893;Baelnor Lightbearer;;1620;29774;0;2;9
3895;Alyssia Moonstalker;;1620;29770;1390442;0;9
3897;Caiphus the Stern;;1621;29783;0;2;9
3898;Narrhok Steelbreaker;;1621;29793;0;7;9
3900;Ginselle Blightslinger;;1621;29787;0;3;9
3901;Maz'dinah;;1621;29790;0;6;9
3902;Gorgrim Shadowcleave;;1621;29782;0;4;9
3905;Vivienne Blackwhisper;;1621;29791;0;9;9
3906;Harkzog;;1621;29792;0;5;9
3907;Birana Stormhoof;;1621;29781;1390441;0;9
3908;Broln Stouthorn;;1621;29784;0;1;9
3909;Ruj'kah;;1621;29786;0;8;9
3910;Eydis Darkbane;;1622;29267;0;1;9
3911;Fjola Lightbane;;1622;29240;1390443;0;9
3912;Anub'arak;;1623;29268;607542;0;9
3913;Lord Marrowgar;;1624;31119;1378992;0;9
3914;Lady Deathwhisper;;1625;30893;1378990;0;9
3915;High Overlord Saurfang;;1626;30416;1385737;0;9
3916;Muradin Bronzebeard;;1627;30508;1385736;0;9
3917;Deathbringer Saurfang;;1628;30790;1378970;0;9
3918;Festergut;;1629;31006;1378972;0;66
3919;Rotface;;1630;31005;1379009;0;66
3920;Professor Putricide;;1631;30881;1379007;0;9
3921;Prince Taldaram;;1632;30856;0;2;9
3922;Prince Valanar;;1632;30858;1385721;0;9
3923;Prince Keleseth;;1632;30857;0;1;9
3924;Blood-Queen Lana'thel;;1633;31165;1378967;0;9
3925;Valithria Dreamwalker;;1634;30318;1379023;0;9
3926;Sindragosa;;1635;30362;1379014;0;9
3927;The Lich King;;1636;30721;607688;0;9
3928;Flame Leviathan;;1637;28875;1385731;0;9
3929;Ignis the Furnace Master;;1638;29185;1385742;0;64
3930;Razorscale;;1639;28787;1385763;0;9
3931;XT-002 Deconstructor;;1640;28611;1385773;0;9
3932;Stormcaller Brundir;;1641;28324;0;2;9
3933;Steelbreaker;;1641;28344;1390439;0;65
3934;Runemaster Molgeim;;1641;28381;0;1;66
3935;Kologarn;;1642;28638;1385747;0;90
3936;Auriaya;;1643;28651;1385717;0;67
3937;Hodir;;1644;28743;1385740;0;65
3938;Sif;;1645;28488;0;1;67
3939;Thorim;;1645;28977;1385770;0;65
3940;Elder Stonebark;;1646;29176;0;3;9
3941;Freya;;1646;28777;1385733;0;67
3942;Elder Brightleaf;;1646;29174;0;1;9
3943;Elder Ironbranch;;1646;29175;0;2;64
3944;Mimiron;;1647;28578;1385754;0;9
3945;General Vezax;;1648;28548;1385735;0;9
3946;Yogg-Saron;;1649;28817;1385774;0;9
3947;Algalon the Observer;;1650;28641;1385713;0;9
3948;Onyxia;;1651;8570;1379025;0;9
3949;Halion;;1652;31952;1385738;0;9
3962;Rokmora;;1662;62386;1410976;0;9
3963;Helya;;1663;65043;1410957;0;9
3964;Cordana;;1470;66480;1410942;0;9
3965;Ularogg Cragshaper;;1665;62390;1410990;0;93
3967;Ursoc;;1667;66676;1410991;0;9
3974;Nightmare Egg;;1656;60365;0;1;9
3976;Naraxas;;1673;62391;1410971;0;9
3991;Mindflayer Kaahrj;;1686;67433;1410969;0;9
3992;Dargrul;;1687;62392;1410944;0;9
3993;Millificent Manastorm;;1688;67422;1410968;0;9
4001;Festerface;;1693;31006;1410950;0;66
4003;Sael'orn;;1697;67636;1410977;0;9
4004;Phase Spider;;1697;65920;0;1;9
4011;Blood-Princess Thal'ena;;1702;67638;1410938;0;9
4012;Nythendra;;1703;67904;1410972;0;9
4013;Taerar;;1704;67745;0;3;9
4014;Emeriss;;1704;67747;0;1;9
4015;Ysondre;;1704;67748;1410945;0;9
4016;Lethon;;1704;67749;0;2;9
4025;Fel Lord Betrug;;1711;67324;1410948;0;9
4044;Xavius;;1726;65636;1410994;0;64
4045;Corruption Horror;;1726;68390;0;1;9
4054;Trilliax;;1731;68567;1410989;0;9
4055;Oakheart;;1655;68127;1410973;0;9
4062;Gul'dan;;1737;68500;1410955;0;9
4064;Inconceivable Horrors;;1726;69215;0;2;9
4065;Lurking Terror;;1726;68972;0;3;9
4067;Nightmare Tentacle;;1726;69120;0;4;9
4075;Elisande;;1743;69082;1410954;0;9
4083;Nithogg;;1749;69816;1411029;0;9
4084;Cenarius;;1750;68656;1410940;0;9
4085;Malfurion Stormrage;;1750;70004;0;1;9
4086;Fiery Enchantment;;1751;1204;0;2;9
4087;Icy Enchantment;;1751;69885;0;1;9
4088;Arcane Enchantment;;1751;70177;0;3;9
4089;Spellblade Aluriel;;1751;68819;1410983;0;9
4102;Lord Kur'talos Ravencrest;;1672;64656;1410967;0;9
4103;Smashspite the Hateful;;1664;65304;1410982;0;9
4104;Illysanna Ravencrest;;1653;65951;1410961;0;9
4105;Amalgam of Souls;;1518;65837;1410986;0;9
4106;Advisor Melandrus;;1720;67346;1410933;0;9
4107;Talixae Flamewreath;;1719;69267;1410985;0;9
4108;Patrol Captain Gerdo;;1718;68521;1410975;0;9
4109;Shade of Xavius;;1657;68730;1410979;0;9
4110;Dresaron;;1656;69096;1410946;0;9
4111;King Deepbeard;;1491;67254;1410964;0;9
4112;Lady Hatecoil;;1490;66397;1410966;0;9
4113;Odyn;;1489;67230;1410974;0;66
4114;God-King Skovald;;1488;65873;1410953;0;9
4115;Fenryr;;1487;64466;1410949;0;9
4116;Hyrja;;1486;65076;1410959;0;9
4117;Hymdall;;1485;67773;1410958;0;65
4118;Advisor Vandros;;1501;65794;1410934;0;9
4119;Nal'tira;;1500;65793;1410970;0;9
4120;General Xakal;;1499;65792;1410951;0;9
4121;Corstilax;;1498;65791;1410943;0;9
4122;Ivanyr;;1497;65741;1410963;0;9
4123;Anub'esset;;1696;67630;1410935;0;9
4124;Shivermaw;;1694;27767;1410980;0;86
4125;Inquisitor Tormentorum;;1695;64719;1410962;0;9
4126;Glazer;;1469;66204;1410952;0;9
4127;Tirathon Saltheril;;1467;65074;1410988;0;9
4128;Elerethe Renferal;;1744;69474;1410947;0;9
4129;Il'gynoth;;1738;69115;1410960;0;64
4130;Chronomatic Anomaly;;1725;68970;1410941;0;9
4131;Krosus;;1713;68323;1410965;0;69
4132;Skorpyron;;1706;67087;1410981;0;9
4133;Star Augur Etraeus;;1732;68378;1410984;0;9
4134;Nightmare Horror;;1738;69231;0;1;64
4135;Dominator Tentacle;;1738;69882;0;4;67
4136;Deathglare Tentacle;;1738;69881;0;3;67
4137;Nightmare Ichor;;1738;69925;0;5;63
4138;Corruptor Tentacle;;1738;69880;0;2;67
4139;Shar'thos;;1763;70659;1411030;0;9
4140;Echo of Medivh;;1764;18720;1385724;0;9
4151;Calamir;;1774;70975;1411024;0;65
4158;Nightmare Abomination;;1654;69455;0;1;9
4165;Na'zak the Fiend;;1783;71534;1411028;0;64
4173;Tichondrius;;1762;68320;1410987;0;63
4174;High Botanist Tel'arn;;1761;68963;1410939;0;9
4175;Naturalist Tel'arn;;1761;70824;0;1;9
4176;Solarist Tel'arn;;1761;70822;0;2;9
4183;Hatespawn Whelpling;;1656;69908;0;2;9
4184;Ana-Mouz;;1790;71277;1411023;0;64
4185;Drugon the Frostblood;;1789;68225;1411025;0;66
4186;Reaver Jdorn;;1756;62703;0;2;9
4187;Soultrapper Mevra;;1756;69803;1411031;0;66
4188;Captain Hring;;1756;69849;0;1;9
4189;Fel Enchantment;;1751;69906;0;4;9
4190;Dread Abomination;;1726;69684;0;5;9
4191;Withered J'im;;1796;67466;1472455;0;67
4198;Humongris;;1770;67258;1411026;0;64
4199;Levantus;;1769;70946;1411027;0;65
4200;Destructor Tentacle;;1663;66346;0;2;9
4201;Grasping Tentacle;;1663;66618;0;1;9
4202;Flotsam;;1795;66811;1472454;0;64
4227;Shade of Medivh;;1817;18718;1536496;0;9
4228;Odyn;;1819;67230;1410974;0;66
4230;Mana Devourer;;1818;73157;1536492;0;9
4231;Elfyra;;1820;17550;1536495;0;9
4232;Galindre;;1820;73156;0;1;9
4234;Winged Assistant;;1820;73262;0;2;9
4241;Maiden of Virtue;;1825;16198;1378997;0;67
4242;Mrrgria;;1826;73161;0;1;9
4243;Toe Knee;;1826;73159;1536494;0;9
4244;Mrs. Cauldrons;;1827;73301;0;2;9
4245;Coggleston;;1827;73202;1536493;0;9
4246;Luminore;;1827;65104;0;1;9
4247;Babblet;;1827;73203;0;3;9
4249;Helya;;1829;65043;1410957;0;68
4250;Arcanist Tel'arn;;1761;70823;0;3;9
4251;Guarm;;1830;70104;1536491;0;9
4252;Recursive Elemental;;1743;55131;0;1;9
4253;Expedient Elemental;;1743;55143;0;2;9
4254;Fragmented Time Particle;;1725;55561;0;2;9
4255;Waning Time Particle;;1725;68616;0;1;9
4256;Archdruid Glaidalis;;1654;69815;1410936;0;67
4263;Attumen the Huntsman;;1835;73162;1536490;0;9
4264;Midnight;;1835;73160;0;1;9
4265;Moroes;;1837;16540;1378999;0;9
4273;Viz'aduum the Watcher;;1838;73709;1536497;0;9
4292;Harjatan;;1856;74020;1579940;0;9
4300;The Curator;;1836;16958;1379020;0;9
4301;Mistress Sassz'ine;;1861;74287;1579939;0;9
4311;Atrigan;;1867;74282;1579936;0;70
4312;Belac;;1867;74283;0;1;65
4319;Recursive Elemental;;1872;55131;0;1;9
4320;Expedient Elemental;;1872;55143;0;2;9
4321;Elisande;;1872;69082;1410954;0;9
4322;Fallen Avatar;;1873;74497;1579932;0;65
4323;Maiden of Valor;;1873;74498;0;1;67
4330;Razorjaw Gladiator;;1856;5306;0;2;9
4331;Darkscale Taskmaster;;1856;74438;0;3;9
4332;Razorjaw Wavemender;;1856;5286;0;1;9
4333;Mephistroth;;1878;74426;1579938;0;9
4340;Brutallus;;1883;66677;1385722;0;63
4341;Malificus;;1884;63619;1579937;0;63
4342;Si'vash;;1885;74528;1579941;0;9
4344;Goroth;;1862;74493;1579934;0;63
4351;Maiden of Vigilance;;1897;74875;1579933;0;66
4358;Engine of Souls;;1896;74496;1579943;0;9
4359;Soul Queen Dejahna;;1896;74861;0;1;67
4360;Huntress Kasparian;;1903;74874;1579935;0;67
4361;Priestess Lunaspyre;;1903;74775;0;2;67
4362;Captain Yathae Moonstrike;;1903;74748;0;1;67
4364;Agronox;;1905;74482;1579930;0;9
4365;Thrashbite the Scornful;;1906;78445;1579942;0;9
4372;The Desolate Host;;1896;75045;0;2;9
4417;Apocron;;1956;67647;1134499;0;65
4418;Moontalon;;1903;75101;0;3;9
4445;Domatrax;;1904;76609;1579931;0;9
4446;Kil'jaeden;;1898;74504;1385746;0;9
4453;Varimathras;;1983;76327;1715223;0;9
4454;Aggramar;;1984;76570;1715207;0;9
4455;Asara, Mother of Night;;1986;76917;0;1;66
4456;Diima, Mother of Gloom;;1986;76918;0;2;9
4457;Noura, Mother of Flames;;1986;76919;1715222;0;9
4468;Garothi Worldbreaker;;1992;76534;1715210;0;65
4469;F'harg;;1987;77004;1715209;0;71
4470;Shatug;;1987;76990;0;1;71
4477;L'ura;;1982;76770;1715214;0;9
4480;Admiral Svirax;;1997;78817;1715225;0;9
4481;Chief Engineer Ishkar;;1997;76921;0;1;9
4489;Zuraal the Ascended;;1979;77626;1715226;0;9
4490;Viceroy Nezhar;;1981;76614;1715224;0;9
4491;Darkfang;;1980;76602;0;1;9
4492;Saprish;;1980;76771;1715220;0;9
4499;Garothi Demolisher;;2004;77748;0;3;65
4500;Garothi Annihilator;;2004;77295;0;1;65
4501;Garothi Decimator;;2004;77299;0;2;65
4508;Portal Keeper Hasabel;;1985;78229;1715219;0;9
4509;Matron Folnuna;;2010;72943;1715215;0;64
4510;Mistress Alluradel;;2011;78119;1715216;0;9
4511;Inquisitor Meto;;2012;76271;1715212;0;9
4512;Occularus;;2013;65156;1715217;0;64
4517;Kin'garoth;;2004;54860;1715213;0;64
4530;Shadewing;;1980;78427;0;2;9
4537;Thu'raya, Mother of the Cosmos;;1986;78463;0;3;66
4556;General Erodus;;1997;76922;0;2;9
4561;Sotanathor;;2014;62714;1715221;0;70
4562;Pit Lord Vilemus;;2015;78146;1715218;0;63
4563;Imonar the Soulhunter;;2009;78031;1715211;0;70
4564;Essence of Eonar;;2025;79794;1715208;0;67
4566;Argus the Unmaker;;2031;78709;1715536;0;70
4603;Priestess Alun'za;;2082;80293;1778348;0;9
4604;Rezan;;2083;78188;1778349;0;9
4605;Ancient Bones;;2083;33733;0;1;9
4620;Captain Eudora;;2093;80346;1778346;0;9
4621;Captain Jolly;;2093;80532;0;1;9
4623;Harlan Sweete;;2095;80008;1778347;0;9
4624;Vol'kaal;;2036;79453;1778352;0;9
4625;Yazma;;2030;79568;1778353;0;9
4628;Skycap'n Kragg;;2102;80382;1778351;0;9
4629;Shark Bait;;2102;80438;0;1;9
4636;Felguard;;2025;9018;0;1;65
4637;Fel Lord;;2025;77321;0;5;65
4638;Fel-Charged Obfuscator;;2025;62227;0;2;64
4639;Fel Hound;;2025;70435;0;4;9
4640;Fel-Infused Destructor;;2025;79610;0;6;65
4641;Volant Kerapteron;;2025;65202;0;3;9
4642;Shark Puncher;;2094;55657;1778350;0;9
4649;The Sand Queen;;2097;82983;2176753;0;9
4650;Jes Howlis;;2098;81739;2176733;0;9
4651;Knight Captain Valyri;;2099;81498;2176735;0;9
4653;Captain Raoul;;2093;81060;0;2;9
4666;Sporecaller Zancha;;2130;81977;2176748;0;9
4667;Cragmaw the Infested;;2131;82072;2176719;0;9
4669;Sister Solena;;2125;82071;0;2;64
4670;Sister Malady;;2125;81999;0;1;64
4671;Sister Briar;;2125;81996;2176732;0;64
4672;Sergeant Bainbridge;;2133;84382;2176746;0;9
4673;Lord Waycrest;;2128;83349;2176736;0;64
4674;Lady Waycrest;;2128;87188;0;1;9
4675;Soulbound Goliath;;2126;79398;2176747;0;64
4676;Hadal Darkfathom;;2134;67541;2176730;0;9
4683;T'zane;;2139;82592;2176755;0;9
4688;Ji'arak;;2141;82392;2176734;0;9
4689;Ji'arak Broodling;;2141;76910;0;1;9
4694;Fetid Devourer;;2146;82831;2176725;0;9
4702;Aqu'sirr;;2153;85628;2176712;0;9
4703;Galecaller Faye;;2154;83273;0;1;9
4704;Brother Ironhull;;2154;84679;2176754;0;9
4706;Lord Stormsong;;2155;80996;2176737;0;9
4707;Vol'zith the Whisperer;;2156;84370;2176759;0;9
4708;Elder Leaxa;;2157;82394;2176724;0;9
4710;Adderis;;2142;80545;2176710;0;9
4711;Aspix;;2142;80566;0;1;9
4714;Raal the Gluttonous;;2127;83656;2176744;0;64
4715;Wasting Servant;;2127;82873;0;1;9
4725;Merektha;;2143;88585;2176739;0;9
4727;Venomous Ophidian;;2143;78250;0;1;9
4728;Galvazzt;;2144;81654;2176727;0;9
4730;Deathtouched Slaver;;2129;85978;0;1;9
4731;Zek'voz;;2169;85193;2176761;0;9
4732;Silithid Warrior;;2169;75705;0;1;9
4733;Nerubian Voidweaver;;2169;24130;0;2;9
4734;Remnant of Corruption;;2167;69925;0;1;9
4735;G'huun;;2147;84102;2176728;0;9
4738;Heart Guardian;;2145;84761;0;2;9
4739;Hoodoo Hexxer;;2145;84676;0;1;9
4740;Avatar of Sethraliss;;2145;83203;2176713;0;9
4747;Blightspreader Tendril;;2147;84808;0;1;91
4748;Cyclopean Terror;;2147;83793;0;2;91
4749;Dark Young;;2147;85632;0;3;9
4757;Taloc;;2168;85386;2176749;0;64
4771;Volatile Droplet;;2168;33006;0;1;9
